0,46.3257157274169
1,107.9201740888527
2,49.98807772342405
3,87.0166746186946
4,56.20510389084804
5,46.57660110764511
6,93.83438610589269
7,136.36205973861775
8,99.02635207768536
9,55.70714143251358
10,56.40837226454232
11,51.71494222566889
12,70.64007884562145
13,48.879971637554206
14,44.32627971380843
15,52.858234237822124
16,84.27308101709207
17,70.33761931997029
18,105.01159739475379
19,55.86089003677044
20,64.99673964575315
21,75.0636592485332
22,175.0935788173137
23,83.21299703964242
24,55.4548970154404
25,72.12111831582621
26,85.17611870782031
27,120.91366847176343
28,74.47478224465716
29,58.60391715493778
30,64.83111280840471
31,78.09288530412739
32,44.59699266288845
33,70.10768115043393
34,99.31697070064456
35,104.30530351306243
36,175.47772937805598
37,91.18023892970035
38,56.696362308718705
39,85.67218849653649
40,49.33125782508679
41,73.97452589731203
42,80.48095780640357
43,49.70232803746163
44,56.94230877536161
45,73.78500728856257
46,56.41871538644305
47,79.12574835946373
48,120.9934572877065
49,77.90725587599509
50,78.22947870203491
51,87.73265930008078
52,73.59914380366929
53,61.5642559235406
54,48.8867072527946
55,74.258220475256
56,56.279765171134
57,72.50271771355953
58,62.866358750564075
59,67.84937266724523
60,49.24731163910411
61,63.759240406339686
62,88.4160053195555
63,75.50176749620022
64,46.10284382269632
65,74.06439331968022
66,79.61453607262506
67,146.62269707763238
68,63.86381512815861
69,99.5619666400355
70,80.27203335241909
71,67.11772304182611
72,90.25521746935145
73,46.94961416234454
74,62.880591093952276
75,74.56716051583808
76,116.72032744409958
77,63.42220711128885
78,60.00026274394286
79,50.24543772808042
80,80.3685972978284
81,69.25976898648638
82,49.75489600897229
83,87.05980680583171
84,82.47072105245243
85,49.041691386745114
86,85.17996573205919
87,124.44514451679652
88,93.20667286920454
89,54.92107978238997
90,53.34306674140754
91,86.42274527534809
92,43.95658245383067
93,50.675344363725
94,42.24572467846692
95,157.11552687583358
96,58.92524724047159
97,51.83463774302055
98,47.40382031207926
99,53.467478822924775
100,98.11998968340728
101,70.58728344247017
102,50.76234792240632
103,124.59018342804094
104,86.24368645432503
105,104.64493882263764
106,39.68333764831996
107,48.79970563650311
108,49.3222309656807
109,57.5732033819695
110,89.04740072971794
111,49.905489132083986
112,78.78009658423264
113,61.320132819078275
114,75.5873173603381
115,81.79890055518335
116,43.81593839802395
117,45.49130451645788
118,46.8760393698966
119,86.92403903913116
120,130.3473106452479
121,79.62342794080217
122,80.93206400255036
123,43.75971956505406
124,76.70017738053764
125,55.4847047727312
126,62.06935383476681
127,88.67146230914383
128,81.53172294457173
129,129.47872292680867
130,43.55929154828517
131,83.04670210036309
132,125.15684232718837
133,47.28854284278379
134,51.146616749640536
135,105.41724704773061
136,180.379204554097
137,80.82879715320792
138,83.0971894536563
139,83.16370948262154
140,88.68972838562912
141,46.33534464326241
142,116.21460501916677
143,42.879065024761665
144,71.95452690147334
145,58.2293936295849
146,51.00293707773744
147,42.93542517925819
148,62.71128548588056
149,64.1883679527616
150,92.32997247249753
151,68.74616246446409
152,66.31509837606761
153,74.86204782559365
154,106.09022897966756
155,42.81583058257029
156,76.64731872235073
157,64.3065564844697
158,78.01707343136867
159,89.3745508870294
160,43.57484884212404
161,70.33499522992702
162,58.521948869770355
163,93.86558467796495
164,103.39780469428615
165,56.64849980643108
166,90.37777673891351
167,103.44759907125136
168,89.11888562956035
169,42.85313480427408
170,78.61153766100544
171,71.84352954963468
172,75.3020306313001
173,77.92014711833934
174,45.6116398356152
175,40.223187642021934
176,101.77908958742677
177,70.65234388115698
178,50.09014935970358
179,148.0382927805589
180,41.81325027300293
181,43.659979903721506
182,99.8097022296382
183,71.10728216439826
184,39.31280966260103
185,46.58737873071914
186,58.705216135564285
187,63.46917398908136
188,51.52445923830744
189,55.40128489679863
190,77.71137502020711
191,78.83867627218352
192,76.05034057089354
193,79.89890559953018
194,80.85357441323069
195,64.83157195172667
196,50.10182327417066
197,75.91582207316415
198,51.16609695392898
199,87.66573771412132
200,56.65750435076786
201,75.64188680257061
202,39.14539852379479
203,74.46514045034452
204,145.48640333760133
205,79.47619740945096
206,110.6796753684911
207,98.0186160121803
208,65.87935253200135
209,66.14567664536713
210,75.35131454235675
211,64.89495158471316
212,126.40870449003873
213,45.266971096065575
214,47.62233917763054
215,76.78925655150677
216,47.828549069854176
217,56.37548483917647
218,77.33086935052668
219,77.74002761996046
220,45.32261002032321
221,75.15284680906538
222,93.90506888964227
223,63.84405746352032
224,59.2435801685225
225,49.24279929563186
226,57.31115833171906
227,92.21080313254988
228,77.68696014596567
229,86.23276278877384
230,87.23365990581347
231,51.25242650999915
232,72.28039646968185
233,65.35673522542247
234,107.16281641258321
235,64.96728239370576
236,87.3340557499973
237,95.74907694213951
238,46.10159499540241
239,68.46500270929656
240,85.29218327220904
241,60.6521368522604
242,44.09078422379748
243,57.49653426063693
244,64.76775024300515
245,48.91801933935929
246,76.74491286363539
247,67.58490596719815
248,70.71308933254161
249,83.58610845402265
250,100.26509670232166
251,56.51168366715994
252,49.93806585199654
253,44.452203839192805
254,141.44884238428577
255,85.97408343258094
256,50.40939179296506
257,75.34239119243253
258,127.37692391380324
259,79.44616095615781
260,43.94986015669034
261,67.18777167035263
262,82.0633278315044
263,66.7319345466889
264,73.71195092475105
265,64.22195249199045
266,45.60349142855226
267,73.80832121253343
268,110.77439830062897
269,57.67776741039932
270,101.59443807160596
271,45.26893188963743
272,84.2468407290979
273,64.01775677269329
274,106.46224077971482
275,46.509406413477016
276,152.16769391543707
277,51.45138703596643
278,117.64592392452523
279,74.37529804720683
280,87.92942433364334
281,57.86340666779625
282,72.35273087590787
283,57.542089906017004
284,51.42186946390376
285,38.21828535638342
286,74.06303516055989
287,45.82576797295046
288,46.187876445080896
289,64.93992132681457
290,77.22032933855634
291,52.68981458696625
292,84.86386376786791
293,164.74251985816232
294,73.10296424555672
295,110.1321727115319
296,157.7046816370309
297,43.64933517238286
298,63.878636296587054
299,41.71097963347164
300,48.16196509720355
301,55.89295592498525
302,118.14767301599156
303,101.68229472658454
304,75.88724154684054
305,42.578766796726484
306,92.03030834170562
307,166.74606147580582
308,134.24975771515483
309,70.20715143245597
310,45.55596916298127
311,101.1210245813299
312,180.08658242296525
313,55.6694940083453
314,75.92815607436113
315,47.518744722090865
316,43.329555803095985
317,61.01876646727594
318,163.53095515192678
319,72.46772567976268
320,69.15960552296909
321,63.474083852187626
322,50.34621537089192
323,41.6384675867416
324,151.9548957408636
325,57.57068640392041
326,45.72934183546937
327,78.77667871817877
328,56.497927099697485
329,48.41749797011127
330,87.73105249488783
331,82.09242298288844
332,116.44182333853544
333,54.41884222565201
334,66.19077166376468
335,106.51560567496347
336,77.27183355572707
337,43.625638268619795
338,120.18282926579293
339,48.27648828645725
340,89.23696706975828
341,74.1045507519926
342,74.47837523008793
343,75.7164947616399
344,71.75664721593203
345,61.095125441351264
